产品简称,当年收益%
承泽股票二号基金,-2.17
华骏海石1号,-2.18
易同优选,-2.19
同威2期,-2.23
美都勤远量化1号,-2.24
中兴汇金3期,-2.25
鼎锋另类策略1期,-2.26
麟隐5号,-2.26
联讯析方港股1号,-2.27
博润价值成长,-2.28
鑫兰瑞,-2.29
红石5号,-2.29
赢隆8期,-2.29
中睿合银二期,-2.3
创东方鑫隆1号,-2.3
知几投资灵活配置2期,-2.32
金蕴71期(同创佳业一期),-2.36
申孚6号,-2.36
云联智融量化先锋,-2.39
明河优质企业,-2.39
盈峰恒泰量化对冲基金,-2.4
明河双诚10号,-2.4
红石4号,-2.41
红石7号,-2.41
长金银信宝6期,-2.41
冰剑2号,-2.42
中粮信托汇聚1号,-2.43
汇远,-2.44
上善若水厚德3期,-2.44
神农价值精选1号,-2.45
摩旗阿尔法量化1号,-2.45
道合1号,-2.45
大岩量化1号,-2.45
星池量化木星1号,-2.47
融珲19号,-2.47
陕兴苏富稳健回报一号..,-2.47
雪球2期,-2.48
金海2号,-2.49
冰剑12号,-2.49
国泰君安君享新利二号,-2.5
摩旗量化多因子阿尔法,-2.5
翼虎成长12期,-2.5
上海量化多策略1号,-2.51
华福兴晟量化3号,-2.51
黄金优选28期2号,-2.53
黄金优选28期1号,-2.53
鑫兰瑞二期,-2.53
量道趋势1号,-2.53
黄金优选28期7号,-2.53
黄金优选28期3号,-2.53
小鳄2号,-2.54
金蕴28期(神农春生),-2.54
黄金优选28期11号,-2.54
黄金优选28期5号,-2.54
黄金优选28期6号,-2.54
黄金优选28期4号,-2.54
中国龙平衡对冲增强,-2.55
黄金优选28期8号,-2.55
黄金优选28期9号,-2.55
黄金优选28期10号,-2.55
今赫基业1号,-2.56
长江证券昆仑6号,-2.57
林园,-2.58
中睿吉祥管家一期,-2.6
宏升远望4号,-2.61
德邦三板启航1号,-2.61
冰剑9号,-2.63
浦来德天天开心对冲1号,-2.69
博道全天候对冲一号,-2.72
冰剑10号,-2.73
冰剑8号,-2.73
神农本草,-2.73
翼虎成长10期,-2.74
神农春风,-2.76
上善若水厚德稳健,-2.77
执盈二号,-2.78
八阳6号,-2.78
胜数量化2号,-2.79
摩旗永安多因子量化1号,-2.79
泰唯信价值增长股票型,-2.79
逸昇源1号,-2.8
独股九剑1期,-2.8
金新誉创君暘1号,-2.8
金通量化对冲1号,-2.82
翼虎成长8期,-2.82
昭图1号,-2.83
尊岳进取2号,-2.85
黄金优选28期12号,-2.86
策牛成长1号投资基金,-2.86
钛元素一期,-2.86
皇庭资本生物医药医疗..,-2.87
摩旗多因子量化5号,-2.9
宝晟2期,-2.9
新价值2期,-2.92
锦绣泰诚龙舞系列18号,-2.92
禾永远见平台共享,-2.93
明河科技改变生活,-2.93
华西神农复兴,-2.94
长余9号金圣成长,-2.95
摩旗多因子阿尔法量化..,-2.96
昆仑二十八号,-2.98
波若精选1期,-2.99
太平洋红珊瑚大消费,-2.99
汉和资本1期,-2.99
少数派7号,-2.99
鼎锋8期,-2.99
归富成长复兴三号,-3.02
前瞻8号,-3.04
金百镕6期,-3.05
长江证券昆仑5号,-3.05
钱王稳增长1号,-3.07
上善若水振华5期,-3.07
融智广发滚雪球1号,-3.08
易同精选证券,-3.09
菩提子深圳1期,-3.1
华邦增长1号,-3.11
鸿然2号,-3.11
股指量化对冲一期,-3.11
达仁卓越2号,-3.11
易同成长,-3.13
长余1号,-3.15
神农1期,-3.15
若愚量化动态对冲2期,-3.16
达仁通宝4期,-3.16
天马量化1期,-3.18
易富宏泰一期,-3.18
理想1号,-3.2
金百镕5期,-3.2
景恒华盈,-3.21
黑森九号,-3.22
私募学院菁英7号,-3.23
上善若水厚德1期,-3.27
上善若水厚德2期,-3.28
霸王龙1号,-3.31
中睿合银15期,-3.31
冰剑1号,-3.31
泽元元泰证券投资基金,-3.33
和源鹏程万里1号,-3.34
lighthorse稳健增长,-3.34
金蕴12期,-3.36
黄金优选37期1号,-3.36
旭诺成长对冲1号,-3.36
自然道量化1期,-3.37
黄金优选37期2号,-3.38
黄金优选28期13号,-3.38
盈峰梧桐量化对冲基金,-3.4
中睿合银8期,-3.4
汇创稳健2号,-3.4
双赢6期(涌金),-3.41
和聚12期,-3.41
天玑财富1号,-3.41
星火燎原1号,-3.42
沁源成长,-3.42
兴证鑫享8号,-3.42
泓瑞1号,-3.43
宝丰源2期,-3.44
景行仁和港股新机遇一号,-3.45
日出财富主题优选一号,-3.46
新同方乘风基金1号,-3.47
华英今日投资66,-3.47
信复创值1号,-3.48
艾亿新融步步赢二号,-3.48
歌斐诺宝精英组合管理..,-3.49
映雪瑞阳一号,-3.5
国金工银量化恒盛精选..,-3.5
和聚兴享1期,-3.51
先锋1号,-3.51
招商创赢1号,-3.52
金瀛2期,-3.54
和聚玖享1号,-3.55
通金博弈2号,-3.55
旭诺成长对冲2号,-3.56
东兴港湾1号,-3.57
易同精选3号,-3.58
延信稳健1号,-3.6
丹阳对冲2期,-3.6
静观悟道1号,-3.6
稳健增长混合,-3.6
广金恒富7号,-3.6
源乘一号,-3.61
易同精选2号,-3.61
得利宝至尊10号,-3.61
和聚光明1号,-3.62
搏股通金2号二期,-3.62
望正一号,-3.63
鑫鼎盛1号二期,-3.63
汇信-鑫富越2号,-3.64
展博8期,-3.65
金海3号,-3.65
汉和恒聚,-3.66
搏股通金2号三期,-3.66
大钧盛世精选主题,-3.67
海通海汇共赢17号,-3.68
泽时进取2号,-3.68
京福2号,-3.68
彼立弗复利一期,-3.69
知几投资灵活配置1期,-3.7
财源广聚量化1号,-3.7
前海旗隆对冲分级基金..,-3.71
元丰达2号,-3.71
易同精选1号,-3.73
广发银来汉景港湾1号,-3.73
巨柏橡树,-3.73
广金恒富2号,-3.74
恒德1期,-3.75
冰剑3号,-3.75
宏升远望3号,-3.75
道睿择1期,-3.75
融珲23号,-3.76
腾逸01号,-3.78
恒德中略2号,-3.79
神农飞虎,-3.79
国金中国龙进取2号,-3.79
中睿合银弈势3号对冲..,-3.79
冰剑6号,-3.8
正和新融1号,-3.8
佳盈二期,-3.81
泉桥量化12号,-3.81
红宝石(上信-H-1003),-3.81
熵一3号全球宏观配置,-3.82
璞理成长1号,-3.82
中融1号,-3.83
合德丰泰,-3.84
锐进35期,-3.84
神农尊享A期,-3.84
神农尊享B期,-3.84
神农尊享C期,-3.84
神农尊享D期,-3.84
神农尊享F期,-3.84
神农尊享H期,-3.84
神农尊享I期,-3.84
神农尊享J期,-3.84
神农尊享K期,-3.84
神农尊享L期,-3.84
神农尊享M期,-3.84
神农尊享N期,-3.84
神农尊享O期,-3.84
神农尊享P期,-3.84
神农尊享R期,-3.84
神农尊享S期,-3.84
神农尊享T期,-3.84
和聚商享1期,-3.84
卧龙1号(东方伟德),-3.84
锐进43期高毅晓峰,-3.86
上海量化多策略2号,-3.86
锦绣泰诚龙舞系列17号,-3.88
赛亚美纯基金,-3.88
鑫鼎盛鑫源1期零贰号,-3.88
凯石天盈,-3.93
平稳增值1号,-3.94
华尔进取1号,-3.95
兴证鑫享7号,-3.97
中信红利价值增强1号,-3.99
鑫安泽雨1期,-3.99
金苏投资远望2号,-3.99
众阳爆发力三期,-4
和聚鑫享2号,-4.01
汉景港湾投360一号,-4.01
国泰君安君享新利三号,-4.01
皓晨之星投资基金,-4.02
沣杨优选,-4.03
论德1期,-4.03
朝阳中睿专享1号,-4.05
长江汉景港湾1号,-4.06
中国龙价值对冲1号,-4.06
宁波海顺1号,-4.07
昱珲泰2号,-4.08
混沌价值2号,-4.09
东方港湾成长基金,-4.09
神鹰1期,-4.1
创赢2号,-4.1
创赢6号,-4.11
浦江之星176号,-4.12
宽桥沪深300指数对冲..,-4.12
大岩量化平衡1号,-4.13
喜岳衡山,-4.13
天蓝星1号,-4.14
开宝1期,-4.15
汇信-盈象1号,-4.16
鑫安3期,-4.16
久富华凌一期,-4.16
长安投资429号,-4.17
淳麟1号,-4.18
融惠优选3期-1号投资..,-4.19
昶享2号,-4.19
海通海汇共赢15号,-4.19
天贝合1号,-4.2
和聚民享1号,-4.21
东方港湾马拉松,-4.21
远望5号,-4.22
创赢7号,-4.22
上海量化事件驱动1号,-4.23
泽元元利证券投资基金,-4.24
汇信-惠正3号,-4.25
创赢9号,-4.25
恒昌致知一号,-4.27
万霁一号,-4.27
通金趋势2号,-4.28
凯石量化对冲3号,-4.28
东源嘉盈六期,-4.28
弘尚成长精选2号,-4.29
鸿涵成长一期,-4.3
神农尊享E期,-4.31
神农尊享G期,-4.31
东方港湾1期,-4.31
通度1号,-4.33
华洲六号,-4.33
金狮155号,-4.33
时鸣1号,-4.34
赢隆9号,-4.34
海燕全天候回报1期基金,-4.35
华鑫鑫财富智享3号,-4.36
知新2号,-4.38
恒德中略1期,-4.39
瀚漠一期,-4.39
拙进红岸量化3号,-4.4
华中汇富天使创投一期,-4.4
汇晨1号,-4.4
多策略优选15号(弘哲..,-4.41
财通1期,-4.41
金钥匙东方港湾港股通..,-4.41
东方港湾2号,-4.42
珠池量化进取1期,-4.42
拙进红岸量化2号,-4.44
鼎锋18期,-4.44
明湾福钥1号,-4.48
乐信进取1期,-4.5
东忠富泉1号,-4.51
中欧瑞博诺亚,-4.52
财智通3号,-4.53
柘弓1期,-4.53
融通资本汉景港湾2号,-4.54
望正鹏辉,-4.56
鑫安9期,-4.58
兴证鑫成76号,-4.58
创赢1号,-4.59
滚雪球价值精选01号,-4.59
丰岭稳健成长1期,-4.6
歌斐诺宝精英组合管理..,-4.61
东方港湾03号,-4.61
东方港湾3号,-4.61
汇信-惠正4号,-4.63
仟晟1号,-4.64
明德1号,-4.65
冰剑11号,-4.68
航长常春藤2号,-4.68
91金融东方港湾价值1号,-4.68
融新316号玖歌投资,-4.68
凤翔长盈,-4.69
进化论复合策略一号,-4.7
瑞达起航一号,-4.7
哲学投资1期,-4.72
君范跨境套利1号,-4.72
凯石量化1号,-4.73
创赢3号,-4.73
和聚诺亚专享8号,-4.74
中兴汇金4期,-4.74
海燕四季收益1期,-4.74
鑫安1期,-4.76
名禹灵越,-4.76
华辉菁英176号,-4.76
融通资本盈冠东方汉景..,-4.76
瀚信稳健1期,-4.77
日昇1号,-4.77
鑫安2期,-4.78
和禄1号,-4.78
高傅汉景港湾1号,-4.78
创赢5号,-4.8
河东定风波中国基金,-4.82
凯石量化选股1号,-4.83
前海旗隆医药衍生对冲..,-4.83
中信证券成长精选1号,-4.84
申孚5号,-4.85
融惠优选3期之专享2期,-4.85
通金趋势3号,-4.86
融惠优选3期,-4.86
融惠优选专享1期,-4.86
传家堡3号,-4.86
汇信-中欧瑞博5号,-4.89
国道叶弋1号,-4.9
湘财资本1号,-4.9
和聚安浦1期,-4.92
国华汇金卓越成长2号,-4.93
金元日鑫基金,-4.93
搏股通金2号特定,-4.93
泓冠,-4.95
拓达1号,-4.97
循远成长一号,-4.99
汇信-中欧瑞博4号,-5
辰景港湾1号,-5
吾股丰登1号,-5
汇信-中欧瑞博3号,-5.02
纳鑫2号,-5.02
如壹成长,-5.04
聚引1号,-5.04
搏股通金2号,-5.04
时田丰二期,-5.05
鼎锋成长陆家嘴财富1期,-5.06
西藏明曜聚富三号,-5.06
巨杉净值线5B号,-5.06
海通海汇共赢18号,-5.06
拾贝精选投资,-5.07
磐耀五期,-5.07
巨杉净值线5A号,-5.07
巨杉净值线5F号,-5.07
海通海汇共赢12号,-5.08
海通海汇共赢16号,-5.09
陆宝点金精选,-5.09
恒天泰旸一期,-5.09
名禹2期,-5.09
国金中国龙稳健3期,-5.12
君茂跨市场1号,-5.13
歌斐诺宝精英组合管理..,-5.13
清水源国君,-5.15
时田丰三期,-5.16
东方港湾利得汉景1期,-5.17
巨杉净值线5D号,-5.18
巨杉净值线5C号,-5.18
嘉伦价值10号,-5.18
格林大华伯利恒1期,-5.18
巨杉净值线5E号,-5.18
冬泉谷对冲1号,-5.21
毅和明黄金1号,-5.22
瀚信稳健2期,-5.23
萤火虫1号,-5.23
时田丰一期,-5.25
汇信-景林1号,-5.27
光大资产权益类B,-5.27
道恒稳健,-5.27
和聚国享1期,-5.3
国金中国龙稳健2期,-5.3
国金中国龙稳健1期,-5.31
远策4期,-5.32
枫瑞价值一期,-5.33
锐进16期中欧瑞博,-5.34
量化投资基金2号,-5.37
时田丰五期,-5.37
浙商汉景港湾1号,-5.37
睿策量化2期,-5.37
上善若水3期,-5.37
名禹1期,-5.38
珺容五期,-5.38
海之翼一期,-5.39
易方达资产瑞达量化1号,-5.4
景泰复利回报十期,-5.4
雄翔二号,-5.4
隆健,-5.4
中信海外投资1号,-5.41
睿策诺亚对冲,-5.41
上海量化友谊1号,-5.42
西藏明曜聚富二号,-5.43
锐进47期七曜,-5.45
熙锦汇一号,-5.46
名禹灵动,-5.48
滚雪球2号,-5.52
尊富1号,-5.52
私募学院菁英16号,-5.53
千宇资本煮酒一号,-5.53
对冲精英之睿策四期A,-5.55
睿策1期,-5.56
丰岭远航母基金,-5.57
望正精英永欢1号,-5.59
瑞天5期,-5.59
东方港湾价值投资2号,-5.6
宏升远望6号,-5.6
蓝筹1期,-5.6
多空策略1号,-5.61
睿策2期,-5.63
富直2号量化对冲,-5.63
睿策诺亚对冲专享5期,-5.65
睿策诺亚对冲专享6期,-5.65
汇信-中欧瑞博6号,-5.65
睿策诺亚对冲专享1期,-5.65
睿策诺亚对冲专享4期,-5.65
睿策诺亚对冲专享12期,-5.65
睿策诺亚对冲专享7期,-5.65
睿策诺亚对冲专享8期,-5.65
睿策诺亚对冲专享9期,-5.65
睿策诺亚对冲专享2期,-5.65
睿策诺亚对冲专享3期,-5.65
睿策诺亚对冲专享10期,-5.66
睿策诺亚对冲专享11期,-5.66
睿策诺亚对冲专享13期,-5.66
长江昆仑1号,-5.66
睿策3期,-5.67
对冲精英之睿策六期A,-5.68
鼎锋16期,-5.69
亿龙中国,-5.71
朝阳清水源一期,-5.72
慧安财富一期,-5.73
对冲优选4期4号,-5.74
佰顺启航2号,-5.75
达仁卓越1号,-5.76
相聚顺为1期,-5.77
卓盈01号,-5.77
东方港湾马拉松二号,-5.79
慧安9号,-5.79
科技创新量化精选基金..,-5.8
玉麒麟价值成长,-5.8
睿策量化1期,-5.81
对冲优选4期9号,-5.81
巨杉净值线13号,-5.82
对冲优选4期2号,-5.82
彬耕一期,-5.82
对冲精英之睿策二期,-5.82
中兴汇金2期,-5.83
万吨大白鲨一号,-5.83
融通资本汉景港湾1号,-5.83
恒泰创富43号,-5.84
对冲优选4期6号,-5.86
慧安财富二期,-5.86
对冲精英之睿策三期A,-5.87
对冲精英之睿策三期B,-5.87
金诚富利1期,-5.87
卓越1号,-5.87
奕金安2期,-5.88
正弘2号,-5.88
衍航5号主题行业轮动,-5.89
龙郡趋势1期,-5.9
万晟正朗,-5.9
安越1号,-5.91
对冲优选4期8号,-5.93
对冲精英之睿策,-5.93
对冲优选4期1号,-5.93
对冲精英之睿策三期,-5.93
悟空量化对冲6期,-5.93
对冲精英之睿策三期I,-5.93
对冲优选4期3号,-5.94
对冲优选4期10号,-5.94
瞰金32号,-5.94
金元日鑫2号,-5.95
对冲优选4期7号,-5.95
汇信-世诚3号,-5.96
潼骁成长精选二期,-6
明见2号,-6.02
多策略创赢1期,-6.04
长江证券昆仑9号,-6.06
中欧瑞博一期,-6.06
通金进取1号,-6.06
中欧瑞博6期,-6.07
恒添新青年四号,-6.08
慧安财富三期,-6.09
少数派8号,-6.1
睿远涌峰1期,-6.12
品熙1号,-6.13
鼎沣,-6.13
明河成长,-6.14
申孚1号,-6.14
厚达新经济2号,-6.14
睿远汇利精选,-6.15
世诚扬子11号,-6.15
远策6期,-6.17
汇创三期,-6.17
浙商金惠中证转型成长..,-6.18
和聚7期之和聚专享1期,-6.18
明华一期,-6.19
恺俊投资1号,-6.2
慧安6号,-6.22
金浪一号,-6.23
和鼎红宝石1号,-6.23
金蕴89期(东方平昇双..,-6.23
映雪霜雪5期,-6.25
鼎铭量化策略1号基金,-6.27
鹰傲绝对价值,-6.27
中欧瑞博7期,-6.28
对冲精英之睿策五期A,-6.29
盈沣睿信1期,-6.29
立华合伙1期,-6.29
创海富信1号,-6.29
时田丰六期,-6.3
巨杉银信宝十期,-6.31
恒天万吨一期,-6.31
万泉易德1号,-6.32
海子以梦为马1号,-6.32
齐熙和谐进取,-6.33
雄资壹号,-6.34
同威增值3期,-6.34
新价值,-6.34
长河优势精选C期,-6.35
航长常春藤,-6.36
本正成长系列1期,-6.36
盛世景10号,-6.38
景良能量趋势1号基金,-6.39
鑫源瑞1期,-6.4
品正理翔医药健康产业..,-6.4
铜爵战略新兴产业1号,-6.4
铜爵战略新兴产业1号..,-6.4
光大金控泰玉2号,-6.42
钱江一号,-6.42
财富兄弟进取1号,-6.42
云峰2期,-6.42
金滩恒盈,-6.44
睿策3期之睿策专享4期,-6.44
睿策3期之睿策专享5期,-6.44
睿策3期之睿策专享2期,-6.45
恒添新青年一号,-6.45
睿策3期之睿策专享1期,-6.45
睿策3期之睿策专享3期,-6.45
富果2号,-6.46
长河优势精选B期,-6.47
长河优势3号,-6.48
安顺2号,-6.48
京石稳健2期,-6.49
阳光宝2号,-6.49
上善若水1期,-6.49
喜马拉雅1期,-6.51
映雪国贸95基金,-6.53
长余2号,-6.53
聚利1期,-6.54
慧安2号,-6.55
框特灵活配置优选,-6.55
珠池量化进取投资基金..,-6.56
融惠优选3期-2号投资..,-6.56
星石汇智财富,-6.56
和聚陆家嘴财富基金1期,-6.57
慧安3号,-6.58
知钱神农1号,-6.59
永瑞5号,-6.61
黄金优选15期1号,-6.61
风格汇天工1号,-6.62
汇信-中欧瑞博1号,-6.62
搏股通金(大岩资本)量..,-6.63
安盈仁睿-趋势1号,-6.63
瑞朗启元,-6.64
天发2号,-6.65
金海9号,-6.66
小牛1号,-6.66
东方点石尊享2号,-6.67
中国龙资本,-6.67
和聚融享1号,-6.67
铜爵新常态,-6.72
大朴策略3号,-6.72
知钱青云1号,-6.74
慧安1号,-6.74
国金工银涌峰1号,-6.74
星石10期,-6.75
融裕瀚信成长10期,-6.75
磐信1期,-6.75
游马地2号,-6.75
映雪莱茵1号,-6.78
长江超越理财琴台3号,-6.78
星石11期,-6.79
西南证券双喜汇鑫工银..,-6.79
青鼎赤兔马1号,-6.8
中欧瑞博四期,-6.8
通金民生1号,-6.8
中国龙稳健(五),-6.81
瀚信成长4期,-6.81
和聚11期,-6.82
鼎锋10期,-6.83
金色木棉1号,-6.83
太极1号,-6.84
海洋之星1号,-6.86
海外精选至臻隆奥1期,-6.87
重山骏景1号,-6.87
汇创稳健一号,-6.88
睿远和聚招享,-6.88
时澍普润量化,-6.89
汇信-世诚2号,-6.92
兴福1期(宽远),-6.92
盈丰康伦1期,-6.92
翼虎成长9号,-6.92
论德成长,-6.93
长江资管民生和惠2号,-6.93
大唐健康生活1号,-6.94
华美1号,-6.95
瑞天3期,-6.95
博约一期投资基金,-6.96
晋龙1号,-6.97
国泰君安君享新利六号,-6.97
兴业金麒麟核心优势,-6.97
悟空东略量化对冲1期,-6.99
海通喜岳华山1号,-7
乾信中国影响力,-7.01
蓝海汇赢主题驱动1号,-7.02
嘉谟1号,-7.04
锐进15期中国龙稳健,-7.06
滚雪球四方稳盈1号,-7.06
汇祥2号,-7.07
凯诺合盈1号,-7.07
兆丰禾1号,-7.08
正朗成长资产,-7.08
世诚投资六号,-7.08
悦翔盛世基金,-7.12
宏利一期,-7.14
兴业玉麒麟2号,-7.15
优波基金,-7.15
远策锐进26期,-7.15
悟空同创量化1期,-7.17
乾图1号(瑞林管理1号),-7.17
大朴策略1号,-7.18
清水源成长,-7.19
申孚3号,-7.2
凤翔多利,-7.2
金钥匙汇嘉优势成长,-7.22
融珲6号,-7.23
承源07号,-7.25
新风口价值优选1号,-7.25
金蕴38号(上善若水4期),-7.26
上善若水6期,-7.26
和聚7期,-7.27
悟空对冲量化四期,-7.27
中国龙平衡,-7.28
华康集合1期,-7.28
汇信-中欧瑞博2号,-7.29
富腾成长三期,-7.29
国道量化基金三号,-7.3
天弓3号,-7.31
汇信-世诚1号,-7.31
和聚3期,-7.32
远策3期,-7.34
信璞深蓝,-7.34
悟空利得对冲量化一期,-7.35
嘉枫资本一期,-7.37
大朴多维度5号,-7.37
悟空对冲量化五期,-7.37
达仁通宝8期,-7.38
和聚信享平台,-7.38
和聚1期,-7.38
中汇金凯4期,-7.38
麒涵1号,-7.39
细水菩提,-7.41
摩通10号,-7.41
金狮160号,-7.43
滚雪球1号,-7.44
金益沣一号,-7.46
金狮141号,-7.46
信达创新大岩,-7.46
智诚12期,-7.47
光大富尊鸿远量化1号,-7.48
和聚4期,-7.49
大包巷1号,-7.49
和聚华享对冲1期,-7.5
润晖稳健增值,-7.51
衍航1号,-7.51
鑫鼎盛鑫源1期零叁号,-7.51
对冲优选1期12号,-7.52
对冲优选1期6号,-7.53
中国龙进取,-7.53
大岩量化对冲A,-7.53
天道1号量化,-7.53
对冲优选1期8号,-7.53
对冲优选1期13号,-7.53
对冲优选1期7号,-7.54
对冲优选1期10号,-7.54
对冲优选1期5号,-7.54
对冲优选1期2号,-7.54
对冲优选1期3号,-7.54
对冲优选1期11号,-7.54
对冲优选1期16号,-7.54
对冲优选1期1号,-7.54
对冲优选1期15号,-7.54
对冲优选1期4号,-7.54
对冲优选1期20号,-7.54
对冲优选1期19号,-7.54
对冲优选1期17号,-7.54
对冲优选1期14号,-7.54
对冲优选1期9号,-7.55
对冲优选1期18号,-7.55
康曼德003号,-7.55
兴福1期(兴聚),-7.56
弢瑞成长动力,-7.56
黄金优选10期3号,-7.59
和聚8期,-7.59
资富精鉴三期基金,-7.6
猛秦1期,-7.6
汇信-华安4号,-7.61
西南证券益乾1号,-7.61
招商汇智之凤翔1号,-7.62
和聚2期,-7.62
朗溪1号,-7.63
大朴进取1期,-7.63
财通财丰1号,-7.65
增长1号,-7.66
鸿盈17号,-7.66
唐印投资对冲1号,-7.67
世富壹玖飞跃,-7.67
万利富达德盛1期,-7.68
合美成长私募证券,-7.68
鼎锋5期,-7.72
歌斐诺宝瀚伦大中华直..,-7.72
第一创业大岩资本量化..,-7.72
融通5号,-7.73
大成创新资本灵活配置..,-7.73
神农五福,-7.75
融智坤朗仁玺邦一期,-7.75
观道1号,-7.75
大成创新资本灵活配置..,-7.75
和聚10期,-7.76
大成创新资本灵活配置..,-7.77
金狮152号,-7.8
瑞氪量化2号,-7.8
映雪霜雪10号,-7.81
量华1号,-7.81
中欧瑞博9期,-7.82
远策11期,-7.83
国泰君安君享富利,-7.84
东源1期,-7.86
永隆精选,-7.89
阿甘1号,-7.9
盈阳二十二号,-7.9
大成创新资本灵活配置..,-7.9
喆颢彩石互联网+上证50,-7.9
和聚北斗星专享1号,-7.93
淡水泉专项,-7.94
财富宝,-7.94
飞天财富宝,-7.94
多空策略3号,-7.96
比高德赢,-7.96
河东定风波1号,-7.96
红岸量化精选1号,-7.97
中欧瑞博1期,-7.97
大决策1号,-7.98
映雪灵活对冲1号,-7.99
鸿泰12号,-8.01
黄金优选10期5号,-8.01
领源春天一号,-8.03
宇迪钱王山1号,-8.04
睿远理成专户1号,-8.04
鼎峰成长,-8.07
黄金优选8期2号,-8.08
温莎简毅策略长盈9号,-8.09
和聚6期,-8.09
久银金沙26号,-8.1
金楠聚富03期,-8.11
景睿赢一号(七星1号),-8.11
论德3期,-8.12
荣辉1号,-8.12
国金慧泉多策略2号,-8.13
中国龙回报1期,-8.14
投资精英之信璞A,-8.14
偏锋1期,-8.14
稳增4期,-8.14
联讯天星资本1号,-8.14
和聚5期,-8.15
投资精英之重阳A,-8.16
长江昆仑4号,-8.16
长城景恒德丰,-8.17
宝耀1期(宝鸿财富),-8.17
润东幸福1号,-8.18
磐耀三期,-8.19
睿信,-8.21
新方程清水源创新,-8.23
比高世纪1期,-8.23
民奇一号,-8.24
恒天财富稳增瑞虎风格..,-8.25
融智新锐11期,-8.25
联讯三板汇1号,-8.26
太和先机策略精选5期,-8.28
新方程聚享1期,-8.3
世诚扬子三F号,-8.3
诚盛1期,-8.32
鑫扬一期,-8.34
永瑞4号,-8.35
深国投-新同方信托,-8.36
君一对冲,-8.37
麦肯特财富,-8.38
子青2期,-8.38
睿信成长1期,-8.38
通用汇锦2号,-8.38
润沃丰3号,-8.39
融裕9号奕金安3期,-8.39
信任3号,-8.4
国泰君安君享弘利二号,-8.4
洵源趋势波动,-8.4
悟空对冲量化2期,-8.41
云信私募工场盈沣睿信..,-8.41
申孚4号,-8.43
志禾对冲1号,-8.43
歌斐诺宝精英组合管理..,-8.44
诺鼎季风价值2号,-8.45
金蕴109期,-8.45
榕树陈氏私募证券投资..,-8.46
巨杉银信宝八期,-8.49
榕树文明复兴二期,-8.53
工银量化恒盛精选A类2..,-8.53
慧安12号,-8.53
清研睿合价值成长基金,-8.54
翼虎成长7期,-8.55
东忠富泉3号,-8.55
宽远价值成长,-8.55
慧盈成长金盾,-8.56
新时代新财富22号,-8.56
翼虎成长1期,-8.56
时田丰四期,-8.57
万吨深海鲸旗舰基金(..,-8.57
敬勤旅行者一号,-8.59
太平洋红珊瑚3号,-8.59
汇信-景恒先锋,-8.59
瑞天价值成长,-8.6
世诚扬子3号,-8.62
凯纳300量化指数,-8.64
清水源1号,-8.64
睿添富2-1号,-8.65
锐进25期盈信瑞峰,-8.65
锐进25期盈信瑞峰股票..,-8.65
滚雪球赢智二号,-8.65
天弓2号,-8.68
和聚鑫享1号,-8.7
汇信得3期,-8.7
阳鸿1号,-8.71
橙色量化对冲一期,-8.72
锦石瑞民1号,-8.72
榕树文明复兴,-8.72
尊享和聚,-8.73
和聚尊享,-8.73
黄金优选12期5号,-8.73
泰石1期,-8.73
嘉谟动量,-8.74
和聚钜派2号,-8.74
翊元一号,-8.76
德汇成长2期,-8.76
智诚10期,-8.76
和聚多策略对冲3号基金,-8.77
景恒长江,-8.77
达仁1号,-8.79
锐进41期,-8.79
兴聚尊享A期,-8.79
兴聚尊享B期,-8.79
兴聚尊享C期,-8.79
兴聚尊享D期,-8.79
兴聚尊享E期,-8.79
兴聚尊享F期,-8.79
兴聚尊享G期,-8.79
兴聚尊享H期,-8.79
翼虎成长3期,-8.79
景泰复利回报银信宝四期,-8.8
长河优选1号,-8.8
景泰复利回报二期,-8.81
日进斗金28号,-8.81
清水源专项,-8.82
至信40号聚信2期,-8.82
汇盈一期,-8.84
清水源4号,-8.84
铭渡优势成长1号,-8.85
金蕴16期,-8.85
安信安银2号,-8.87
时中1期,-8.88
聚鑫3号,-8.9
康曼德002号,-8.9
翼虎成长5期,-8.94
五牛金色联盟2号,-8.94
景泰复利回报银信宝三期,-8.95
英蓝价值动量1号,-8.95
大奖章B2号,-8.96
威富10号,-8.96
渊源二号,-8.97
磐耀四期,-8.97
道冲量化2号,-8.97
兴富恒升,-8.97
永达5期(长安投资292号),-8.98
华丽方舟2号,-8.98
景泰复利回报1期,-8.98
华杉二期,-8.99
上海明湾收益权互换5号,-8.99
和聚鼎宝对冲母基金,-8.99
朴石6期,-9.01
迪龙投资1号,-9.01
和润成长1号,-9.01
华鼎时代量化对冲基金,-9.03
宝源胜知一号,-9.04
长江基金,-9.05
隐形冠军3期,-9.06
贞观1号,-9.07
平安价值投资一期,-9.09
惠理价值一期,-9.09
金中和6期,-9.1
招商汇智之恒健远志,-9.12
桃花源共同量子1期,-9.12
华安神州牧,-9.14
光大资产权益类A,-9.15
塔晶老虎1期,-9.15
广发资管大健康2号,-9.16
金钥匙东方港湾港股通..,-9.16
搏股通金鼎宝,-9.17
财达股票分级12号,-9.17
中国龙价值二,-9.17
景泰复利回报,-9.17
朴石5期,-9.19
国泰君安君享盈信2期,-9.19
国泰君安君享弘利三号,-9.21
汇盈9号,-9.21
清水源优势,-9.22
创新广发一期,-9.22
